"id","name","unitLastWord","unitSeqLast","word","docTokenSeqFirst","docTokenSeqLast","local","identifiable","topic","interrog","argType","animate","self","addressee","length","pronom","haveBridges"
"tHPBfi9XnS5","skyes pa","<0> ང་ སློབ་གྲོགས་ དེ་འདྲས་ ཡིན་ གསུངས་ དང་ །",494,"ང་",2457,2457,TRUE,"i",TRUE,FALSE,"COPS",TRUE,TRUE,FALSE,1,TRUE,FALSE
"U5Ceru3mBGU","skyes pa","<0> ང་ སློབ་གྲོགས་ དེ་འདྲས་ ཡིན་ གསུངས་ དང་ །",494,"སློབ་གྲོགས་ དེ་འདྲས་",2458,2459,FALSE,"n",FALSE,FALSE,"PRED",TRUE,FALSE,FALSE,4,FALSE,FALSE
"RRQgqFd29wq","skyes pa","ཁྱེད་རང་",552,"ཁྱེད་རང་",2736,2736,TRUE,"i",NA,FALSE,"COPLOC",TRUE,FALSE,TRUE,2,TRUE,FALSE
"Sprel2tYV0u","skyes pa + bud med","ང་ཚོ་ སློབ་གྲྭ་ ཡོད་ དུས་ _P_ _mm_",553,"ང་ཚོ་",2737,2737,TRUE,"i",NA,FALSE,"EXIST",TRUE,TRUE,FALSE,2,TRUE,FALSE
"whKBzPVP5Aw","slob grwar","ང་ཚོ་ སློབ་གྲྭ་ ཡོད་ དུས་ _P_ _mm_",553,"སློབ་གྲྭ་",2738,2738,FALSE,"i",NA,FALSE,"COPLOC",FALSE,FALSE,FALSE,2,FALSE,FALSE
"cq8j4YTUbwV","lo 4-5","ག་ཚོད་ རེད ། དགུང་ལོ །",554,"ག་ཚོད་",2743,2743,FALSE,"n",FALSE,TRUE,"EXIST",FALSE,FALSE,FALSE,2,TRUE,FALSE
"iI4pE2NOORl","bu (general)","ཕྲུ་གུ་ བུ་ ལོ་ ༤༠ ལ་ སླེབས་ ན་ <0> མེ་ཏོག་ ཡིན་ ཟེར་ གྱི་ ཡོད་ རེད ད །",569,"ཕྲུ་གུ་ བུ་",2805,2806,FALSE,"i",NA,FALSE,"S",TRUE,FALSE,FALSE,3,FALSE,FALSE
"4Hn2LxTSY8i","lo 40","ཕྲུ་གུ་ བུ་ ལོ་ ༤༠ ལ་ སླེབས་ ན་ <0> མེ་ཏོག་ ཡིན་ ཟེར་ གྱི་ ཡོད་ རེད ད །",569,"ལོ་ ༤༠ ལ་",2807,2809,FALSE,"i",NA,FALSE,"E",FALSE,FALSE,FALSE,3,FALSE,FALSE
"3ZlHrUpbAbk","bud med","ལྟ་ ང་ སུམ་ བཅུ་ ལ་ #འགྲོ་",576,"ང་",2846,2846,TRUE,"i",NA,FALSE,"A",TRUE,TRUE,FALSE,1,TRUE,FALSE
"MP1uB4KYIAX","lo 30","ལྟ་ ང་ སུམ་ བཅུ་ ལ་ #འགྲོ་",576,"སུམ་ བཅུ་ ལ་",2847,2849,FALSE,"i",NA,NA,"P",FALSE,FALSE,FALSE,3,FALSE,FALSE
"G0gOvWF42Kt","skyes pa + bud med","ང་ ཚོ བདེ་སྐྱིད་ ཟེར་ ན་ ཁྱེད་རང་ ངོ་ ཤེས་པ་ དེ་འདྲས་ འདུག",619,"ང་ ཚོ",3086,3087,TRUE,"i",NA,FALSE,"COPLOC",TRUE,TRUE,FALSE,1,TRUE,FALSE
"7ucOojilLn1","bde skyid","ང་ ཚོ བདེ་སྐྱིད་ ཟེར་ ན་ ཁྱེད་རང་ ངོ་ ཤེས་པ་ དེ་འདྲས་ འདུག",619,"ཁྱེད་རང་ ངོ་ ཤེས་པ་ དེ་འདྲས་",3091,3094,FALSE,"i",NA,FALSE,"EXIST",TRUE,FALSE,FALSE,7,FALSE,FALSE
