"id","name","unitLastWord","unitSeqLast","word","argOrder","noPrevMentions","noPrevZero","noNextMentions","noNextZero","bridge","justFirst","justLast","local","identifiable","topic","interrog","argType","animate","self","addressee","length","pronom"
"tdvgVcUTHEo","las ka yag po (by pa sangs)","པ་སངས་ ཀྱིས་ ལས་ཀ་ ཡག- ཡག་པོ་ ཞེ་དྲག་ བྱས །",676,"ལས་ཀ་ ཡག- ཡག་པོ་",2,0,0,0,0,0,0,0,FALSE,"n",FALSE,FALSE,"P",FALSE,FALSE,FALSE,5,FALSE
"Ub3pGrB3Wx5","slob gso","ཡང་ སློབ་གསོ་ #དེ་འདྲས་ ལྡོག་ཕྱོགས་ ཐེབས་ ཡ་ འདུག",680,"སློབ་གསོ་",1,0,0,0,0,0,0,0,FALSE,"i",TRUE,FALSE,"S",FALSE,FALSE,FALSE,2,FALSE
"D6yLgDfhxTd","ldog phyogs","ཡང་ སློབ་གསོ་ #དེ་འདྲས་ ལྡོག་ཕྱོགས་ ཐེབས་ ཡ་ འདུག",680,"ལྡོག་ཕྱོགས་",2,0,0,0,0,0,0,0,FALSE,"n",FALSE,FALSE,"E",FALSE,FALSE,FALSE,2,FALSE
"TBLgWqzMJ5Q","pa sangs","ཁྱེད་ རང་ སྔོན་མ་ ང ར་ རོགས་པ་ འདི་འདྲས་ འདི་འདྲས་ གནང་ བྱུང་ །",701,"ཁྱེད་ རང་",1,1,0,0,0,0,0,0,TRUE,"i",TRUE,FALSE,"A",TRUE,FALSE,TRUE,2,TRUE
"9MWF8zEgNmO","a person (appearing at the end)","ཁྱེད་ རང་ སྔོན་མ་ ང ར་ རོགས་པ་ འདི་འདྲས་ འདི་འདྲས་ གནང་ བྱུང་ །",701,"ང ར་",2,1,0,0,0,0,0,0,TRUE,"i",FALSE,FALSE,"P",TRUE,TRUE,FALSE,2,TRUE
"U3UNOY4JSh3","sba khug brlag pa'i bu mo","ང ས་ ཁྱེད་ རང་ ལ་ འདི་ བྱས་ བཞག་ ",723,"ང ས་",1,2,2,0,2,3,0,0,TRUE,"i",TRUE,FALSE,"A",TRUE,TRUE,FALSE,2,TRUE
"GRh80M6IDGE","pa sangs","ང ས་ ཁྱེད་ རང་ ལ་ འདི་ བྱས་ བཞག་ ",723,"ཁྱེད་ རང་ ལ་",2,1,1,2,1,0,0,0,TRUE,"i",FALSE,FALSE,"R",TRUE,FALSE,TRUE,3,TRUE
"SSA5b8q2mcO","false accusation","ང ས་ ཁྱེད་ རང་ ལ་ འདི་ བྱས་ བཞག་ ",723,"འདི་",3,0,0,0,0,0,0,0,FALSE,"i",FALSE,FALSE,"P",FALSE,FALSE,FALSE,1,TRUE
"a4MfnE0je6s","someone else who was helped by pasang","ང ས་ སོ་སོ་ ཁྱེད་ རང་ གིས་ #ང་ #ལ་ རོགས་པ་ བྱས་ བྱས་",729,"ང ས་ སོ་སོ་",1,0,0,0,0,0,0,0,TRUE,"i",FALSE,FALSE,"P",TRUE,TRUE,FALSE,4,TRUE
"8dgZKw0VQee","pa sangs","ང ས་ སོ་སོ་ ཁྱེད་ རང་ གིས་ #ང་ #ལ་ རོགས་པ་ བྱས་ བྱས་",729,"ཁྱེད་ རང་ གིས་",2,2,0,1,0,0,0,0,TRUE,"i",TRUE,FALSE,"A",TRUE,FALSE,TRUE,3,TRUE
"hrs3r2nvaoP","someone else who was helped by pasang","ང ས་ སོ་སོ་ ཁྱེད་ རང་ གིས་ #ང་ #ལ་ རོགས་པ་ བྱས་ བྱས་",729,"#ང་ #ལ་",3,0,0,0,0,0,0,0,TRUE,"i",FALSE,FALSE,"P",TRUE,TRUE,FALSE,2,TRUE
"9IQeHlijs4LKE","nyi ma dgra 'dul (the writer)","ཁོ་རང་ རང་ ལ་ གཅིག་",741,"རྩོམ་ གནང་ མཁན་ གྱི་ རྩོམ་པ་པོ་ ཁོ་རང་ རང་ ལ་",1,2,0,2,0,0,0,0,FALSE,"i",FALSE,FALSE,"R",TRUE,FALSE,FALSE,11,FALSE
"WFgEKSAYyRDIQ","kho rang tsho'i bsam 'char","འདི་ གས་ གཅིག་ ཞུས་ རེད་པ །",745,"#ཁོ་རང་ #ཚོ་ #གི་ བསམ་འཆར་ འདི་ གས་",2,2,0,4,0,0,0,0,FALSE,"i",FALSE,FALSE,"P",FALSE,FALSE,FALSE,8,FALSE
"1NflzMWbuP5","lhan rgyas","གཞུག་གུ ར་ ལྷན་རྒྱས་ དགོངས་འཆར་",769,"ལྷན་རྒྱས་",1,2,0,0,0,0,0,0,TRUE,"i",FALSE,FALSE,"A",TRUE,FALSE,FALSE,2,FALSE
"RPmMjwHU09Y1Q","dgongs 'char","## དགོངས་ཚུལ་ ཞུ་ གར་ བྱེད་ དགོས་ ཀྱི་ རེད་པ །",770,"དགོངས་འཆར་ ## དགོངས་ཚུལ་",2,1,0,2,0,0,0,0,FALSE,"i",FALSE,FALSE,"P",FALSE,FALSE,FALSE,5,FALSE
"FAxJwuhvEk0","pa sangs","འབྲས་བུ འང་ ཁོ་",788,"ཁོ་",1,1,0,0,0,3,0,0,FALSE,"i",FALSE,FALSE,"A",TRUE,FALSE,FALSE,1,TRUE
"QygVlXqAHsD","'bras bu bzang po","བཟང་པོ་ གཅིག་ ཐོབ་ ཐུབ་པ་ བྱས །",789,"བཟང་པོ་ གཅིག་",2,1,0,0,0,0,0,0,FALSE,"i",FALSE,FALSE,"P",FALSE,FALSE,FALSE,3,FALSE
"QJ832MgLOS4","cha","ང་ ཡང་ ད་ག་ ནང་བཞིན་ མོས་མཐུན་ ཡོད །",796,"ང་ ཡང་",1,1,0,0,0,0,0,0,TRUE,"i",FALSE,FALSE,"A",TRUE,TRUE,FALSE,2,TRUE
"Jby72bA0k23","what everyone said","ང་ ཡང་ ད་ག་ ནང་བཞིན་ མོས་མཐུན་ ཡོད །",796,"ད་ག་ ནང་བཞིན་",2,1,0,0,0,0,0,0,FALSE,"i",FALSE,FALSE,"P",FALSE,FALSE,FALSE,4,FALSE
"caPe257n2az","nyi ma dgra 'dul (the writer)","ཕར་ འདི་འདྲས་ གཅིག་",800,"ཕར་",1,1,0,1,0,0,0,0,FALSE,"i",FALSE,FALSE,"R",TRUE,FALSE,FALSE,1,TRUE
"VkYPXYGC4L0","rgan dbang 'dus lags (ka)","རྒན་ ལགས་ ཀྱིས་ འདི་ གནང་ ན་",801,"རྒན་ ལགས་ ཀྱིས་",2,0,1,0,1,1,0,0,TRUE,"i",FALSE,FALSE,"A",TRUE,FALSE,TRUE,3,FALSE
"Lv7ZbMx5yuc","relay opinions to the writer","རྒན་ ལགས་ ཀྱིས་ འདི་ གནང་ ན་",801,"འདི་",3,2,0,0,0,0,0,0,FALSE,"i",FALSE,FALSE,"P",FALSE,FALSE,FALSE,1,TRUE
"soibeOANrOA","cha","ང་ར་ རང་ འདི་ བར་",809,"ང་ར་ རང་",1,0,0,0,0,0,0,0,TRUE,"i",FALSE,FALSE,"A",TRUE,TRUE,FALSE,3,TRUE
"hp7LH9obgML","what everyone said","ལྷན་རྒྱས་ གསུངས་པ་",811,"ལྷན་རྒྱས་ གསུངས་པ་",2,0,0,0,0,0,0,0,FALSE,"i",FALSE,FALSE,"P",FALSE,FALSE,FALSE,4,FALSE
"RBAUZ6k1sJC","pa sangs kyi ming","ཁོ་ རང་ མཚན་ ལ་ པ་སངས་ ཞེས་ བཏགས་ གནང་བ་ རེད་ པ །",840,"ཁོ་ རང་ མཚན་ ལ་",1,0,0,1,0,0,0,0,FALSE,"i",TRUE,FALSE,"COPS",FALSE,FALSE,FALSE,4,TRUE
"rSq1AVv4pcS","pa sangs kyi ming","ཁོ་ རང་ མཚན་ ལ་ པ་སངས་ ཞེས་ བཏགས་ གནང་བ་ རེད་ པ །",840,"པ་སངས་ ཞེས་",2,0,0,1,0,0,0,0,FALSE,"i",FALSE,FALSE,"PRED",FALSE,FALSE,FALSE,3,FALSE
"P7DUE56jgxWRh","dgongs 'char","དགོངས་འཆར་ འདི་ གས་ ང ས་",856,"ཁྱེད་ རྣམ་ ཚོ འི་ གི་ / དགོངས་འཆར་ འདི་ གས་",1,1,0,3,0,0,0,0,FALSE,"i",TRUE,FALSE,"P",FALSE,FALSE,FALSE,9,FALSE
"vDRc8kkC7Od","rgan dbang 'dus lags (ka)","དགོངས་འཆར་ འདི་ གས་ ང ས་",856,"ང ས་",2,1,0,0,0,2,0,0,TRUE,"i",FALSE,FALSE,"A",TRUE,TRUE,FALSE,2,TRUE
"4QFKrMCwhXJ","nyi ma dgra 'dul (the writer)","ཁོང་ ལ་ ཡ་ _H_",857,"ཁོང་ ལ་ ཡ་",3,0,0,1,0,0,0,0,FALSE,"i",FALSE,FALSE,"R",TRUE,FALSE,FALSE,3,TRUE
"7VMTB2Q4yVe","nyi ma dgra 'dul (the writer)","ཁོ་རང་ ལ་ དགོངས་འཆར་ r- ག་རེ་ འདུག",860,"ཁོ་རང་ ལ་",1,1,0,0,0,0,0,1,FALSE,"i",FALSE,FALSE,"COPLOC",TRUE,FALSE,FALSE,3,TRUE
"K0g2XXOV1CT","dgongs 'char","ཁོ་རང་ ལ་ དགོངས་འཆར་ r- ག་རེ་ འདུག",860,"དགོངས་འཆར་ r- ག་རེ་",2,3,0,1,0,0,1,0,FALSE,"n",FALSE,TRUE,"EXIST",FALSE,FALSE,FALSE,5,FALSE
"RUv0EDanKDn","dgongs 'char","དགོངས་འཆར་ འདི་ གས་ ལ་ ང ས་ བལྟས་པ་ ཡིན་ ན འི་",862,"དགོངས་འཆར་ འདི་ གས་ ལ་",1,4,0,0,0,0,1,1,FALSE,"i",TRUE,FALSE,"P",FALSE,FALSE,FALSE,5,FALSE
"OmELEncpia2","nga","དགོངས་འཆར་ འདི་ གས་ ལ་ ང ས་ བལྟས་པ་ ཡིན་ ན འི་",862,"ང ས་",2,0,0,1,0,0,0,0,TRUE,"i",FALSE,FALSE,"A",TRUE,TRUE,FALSE,2,TRUE
